<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.06.21	21:00:00	1857.09988	1859.07428	1854.3937	1858.71682	180	0	23
2024.06.21	21:30:00	1855.59432	1856.15868	1848.49564	1849.77733	215	0	20
2024.06.21	22:00:00	1852.11719	1859.3239	1848.52564	1858.61834	230	0	24
2024.06.21	22:30:00	1856.43023	1871.16306	1852.52123	1868.40692	452	0	20
2024.06.21	23:00:00	1867.47726	1885.02851	1863.54369	1878.62789	411	0	21
2024.06.21	23:30:00	1877.87081	1878.34688	1873.21249	1875.38087	173	0	22
2024.06.22	00:00:00	1876.25439	1879.68246	1876.09394	1878.1959	137	0	19
2024.06.22	00:30:00	1876.70689	1877.98166	1867.26891	1870.66601	276	0	21
2024.06.22	01:00:00	1882.4612	1893.5554	1881.93619	1892.32218	253	0	23
2024.06.22	01:30:00	1878.83354	1881.23306	1867.75246	1869.93738	307	0	21
2024.06.22	02:00:00	1872.14411	1887.24654	1868.80653	1886.10229	384	0	20
2024.06.22	02:30:00	1881.61244	1888.52185	1878.71864	1887.54202	266	0	24
2024.06.22	03:00:00	1886.31456	1897.34637	1883.44789	1892.57964	170	0	27
2024.06.22	03:30:00	1884.65133	1890.2117	1874.49319	1878.85409	282	0	24
2024.06.22	04:00:00	1879.23806	1882.86119	1863.14039	1864.66853	427	0	19
2024.06.22	04:30:00	1890.4362	1892.18923	1874.97002	1877.28134	460	0	30
2024.06.22	05:00:00	1901.78359	1912.54317	1900.12513	1909.10158	303	0	31
2024.06.22	05:30:00	1895.51238	1895.51914	1892.208	1892.97029	138	0	27
2024.06.22	06:00:00	1896.09206	1912.0327	1894.41024	1907.897	419	0	23
2024.06.22	06:30:00	1906.89234	1921.23792	1905.4195	1920.64998	476	0	23
2024.06.22	07:00:00	1893.51312	1899.40003	1891.31311	1898.28604	249	0	17
2024.06.22	07:30:00	1897.98497	1901.00276	1893.85614	1895.27853	174	0	25
2024.06.22	08:00:00	1898.38605	1908.96082	1896.95352	1905.11649	246	0	20
2024.06.22	08:30:00	1894.13457	1894.99407	1878.56966	1880.8784	478	0	23
2024.06.22	09:00:00	1906.6692	1913.57583	1904.63999	1913.36763	218	0	24
2024.06.22	09:30:00	1903.74645	1905.91534	1902.07964	1905.83278	159	0	23
2024.06.22	10:00:00	1905.12843	1911.59529	1903.21736	1909.73586	221	0	22
2024.06.22	10:30:00	1908.39171	1913.53061	1895.36674	1900.01723	328	0	23
2024.06.22	11:00:00	1916.26913	1917.05448	1904.88272	1906.70309	359	0	25
2024.06.22	11:30:00	1908.19585	1915.93529	1906.16084	1913.74659	228	0	21
2024.06.22	12:00:00	1911.75453	1914.22614	1898.40529	1904.75359	176	0	21
2024.06.22	12:30:00	1909.5104	1910.07243	1903.25185	1905.5755	203	0	23
2024.06.22	13:00:00	1908.07282	1920.3006	1905.47082	1917.69185	338	0	17
2024.06.22	13:30:00	1916.78701	1930.76581	1913.95126	1930.33683	424	0	24
2024.06.22	14:00:00	1927.67699	1931.26976	1919.60256	1922.15976	203	0	24
2024.06.22	14:30:00	1924.61593	1925.24098	1908.59328	1913.39354	255	0	20
2024.06.22	15:00:00	1919.41148	1920.58077	1911.15828	1912.35573	328	0	20
2024.06.22	15:30:00	1925.90275	1942.19479	1924.84098	1939.81155	445	0	16
2024.06.22	16:00:00	1913.93836	1917.68276	1912.96907	1917.09357	242	0	24
2024.06.22	16:30:00	1911.13524	1914.53172	1897.12969	1904.05861	220	0	19
2024.06.22	17:00:00	1915.03958	1915.76317	1909.66892	1911.87884	168	0	22
2024.06.22	17:30:00	1915.47204	1918.89178	1911.72093	1914.33268	142	0	19
2024.06.22	18:00:00	1915.43149	1918.48423	1912.94501	1918.38341	164	0	18
2024.06.22	18:30:00	1916.67717	1922.90809	1910.97547	1914.91015	172	0	16
2024.06.22	19:00:00	1915.30145	1925.90453	1913.63681	1924.05378	332	0	18
2024.06.22	19:30:00	1922.48408	1925.87713	1917.70782	1924.72022	157	0	25
2024.06.22	20:00:00	1920.9764	1927.35585	1920.37327	1925.27193	254	0	23
2024.06.22	20:30:00	1917.06535	1934.5301	1915.12912	1930.47296	439	0	18
2024.06.22	21:00:00	1927.92192	1932.15914	1923.46388	1923.49288	217	0	29
2024.06.22	21:30:00	1930.26486	1934.23411	1916.74217	1923.09835	276	0	19
2024.06.22	22:00:00	1924.40854	1926.77005	1919.60011	1919.78423	159	0	21
2024.06.22	22:30:00	1924.6552	1936.35773	1921.07482	1930.79797	282	0	18
2024.06.22	23:00:00	1919.12493	1924.95417	1917.52439	1923.33514	195	0	24
2024.06.22	23:30:00	1916.36014	1919.0667	1902.16631	1904.17433	466	0	24
2024.06.23	00:00:00	1927.59631	1927.73631	1913.13181	1915.91287	375	0	20
2024.06.23	00:30:00	1918.28926	1923.34737	1917.63243	1920.85709	189	0	23
2024.06.23	01:00:00	1916.41258	1928.12233	1914.29095	1926.21607	309	0	24
2024.06.23	01:30:00	1910.50021	1921.80538	1910.09634	1920.45617	333	0	22
2024.06.23	02:00:00	1902.89865	1905.15878	1892.25274	1897.3822	161	0	24
2024.06.23	02:30:00	1901.41798	1911.69642	1899.38513	1905.68628	202	0	25
2024.06.23	03:00:00	1903.63767	1904.7107	1896.29073	1902.65157	143	0	20
2024.06.23	03:30:00	1903.49345	1903.57375	1890.14746	1892.88994	410	0	21
2024.06.23	04:00:00	1914.06102	1925.24682	1910.61343	1923.80797	334	0	20
2024.06.23	04:30:00	1906.12276	1911.38772	1900.84923	1908.79312	180	0	21
2024.06.23	05:00:00	1904.75676	1929.87825	1901.00281	1926.69941	667	0	22
2024.06.23	05:30:00	1885.06384	1890.03061	1883.25194	1889.20255	178	0	22
2024.06.23	06:00:00	1883.33207	1885.55882	1877.19137	1880.76565	195	0	22
2024.06.23	06:30:00	1884.91216	1894.55865	1884.6104	1887.51987	172	0	22
2024.06.23	07:00:00	1882.9155	1883.7194	1860.86293	1867.49297	525	0	21
2024.06.23	07:30:00	1868.91051	1870.51568	1859.78342	1865.54651	219	0	27
2024.06.23	08:00:00	1866.17621	1880.80836	1866.11972	1878.87839	423	0	26
2024.06.23	08:30:00	1855.50999	1860.30722	1851.52785	1859.91887	237	0	21
2024.06.23	09:00:00	1852.13665	1853.28382	1838.45529	1842.45859	417	0	21
2024.06.23	09:30:00	1861.55999	1862.44326	1850.46073	1853.89697	231	0	16
2024.06.23	10:00:00	1857.66745	1868.05524	1857.44572	1864.40631	211	0	22
2024.06.23	10:30:00	1860.13318	1861.93047	1837.6802	1841.491	646	0	19
2024.06.23	11:00:00	1842.27623	1848.5616	1839.88504	1846.47889	154	0	24
2024.06.23	11:30:00	1843.67716	1851.07062	1836.71189	1840.97942	156	0	25
2024.06.23	12:00:00	1844.54829	1848.3741	1842.40843	1842.8841	174	0	19
2024.06.23	12:30:00	1846.00389	1850.3122	1838.26378	1842.02848	232	0	23
2024.06.23	13:00:00	1843.43874	1848.86198	1841.05577	1845.16885	192	0	27
2024.06.23	13:30:00	1843.81778	1857.73797	1839.47259	1853.80598	334	0	20
2024.06.23	14:00:00	1851.56531	1853.91245	1836.19423	1837.05517	481	0	24
2024.06.23	14:30:00	1864.08055	1864.3571	1857.87316	1859.42938	174	0	27
2024.06.23	15:00:00	1862.53808	1869.28299	1861.21097	1867.75982	241	0	24
2024.06.23	15:30:00	1859.00073	1862.30772	1856.55602	1860.03677	127	0	25
2024.06.23	16:00:00	1858.78995	1867.29553	1857.05531	1865.85618	273	0	23
2024.06.23	16:30:00	1864.23512	1874.87593	1859.89782	1872.19656	219	0	24
2024.06.23	17:00:00	1866.78595	1872.56809	1856.03824	1861.80978	268	0	20
2024.06.23	17:30:00	1871.53238	1873.59493	1860.72169	1861.01282	417	0	19
2024.06.23	18:00:00	1881.7639	1883.59566	1873.07917	1874.32272	302	0	21
2024.06.23	18:30:00	1888.55939	1899.22246	1886.56364	1897.48186	351	0	21
2024.06.23	19:00:00	1896.99485	1905.1645	1896.46743	1904.19653	315	0	22
2024.06.23	19:30:00	1890.11491	1893.2884	1889.20758	1893.15418	201	0	26
2024.06.23	20:00:00	1891.17178	1900.00166	1890.46268	1899.97178	365	0	20
2024.06.23	20:30:00	1899.70825	1916.55637	1895.34723	1910.46281	315	0	27
2024.06.23	21:00:00	1905.73142	1907.70682	1892.12946	1892.18985	474	0	22
2024.06.23	21:30:00	1892.46161	1893.14405	1886.90919	1889.48362	141	0	16
2024.06.23	22:00:00	1893.14883	1895.94518	1893.10559	1895.20611	137	0	17
2024.06.23	22:30:00	1893.74753	1910.33311	1890.67238	1906.23582	428	0	16
2024.06.23	23:00:00	1882.27671	1883.47802	1873.83167	1875.87213	221	0	21
2024.06.23	23:30:00	1878.87598	1879.18724	1867.72047	1868.47242	299	0	27
2024.06.24	00:00:00	1885.04681	1885.64217	1873.82239	1876.87614	328	0	21
2024.06.24	00:30:00	1892.23742	1892.62587	1888.13548	1888.27548	233	0	20
2024.06.24	01:00:00	1895.43226	1899.46572	1875.32058	1878.34632	500	0	20
2024.06.24	01:30:00	1881.14447	1882.32294	1868.11534	1868.62004	374	0	20
2024.06.24	02:00:00	1890.86082	1891.40657	1878.50673	1883.75161	256	0	18
2024.06.24	02:30:00	1885.59097	1889.68992	1876.19746	1876.63839	349	0	21
2024.06.24	03:00:00	1878.01013	1880.2301	1866.59427	1867.86259	367	0	21
2024.06.24	03:30:00	1887.04029	1895.85385	1885.6578	1892.80219	196	0	20
2024.06.24	04:00:00	1889.71987	1903.50353	1887.00086	1898.4505	351	0	18
2024.06.24	04:30:00	1881.0229	1882.60016	1866.8725	1870.73759	372	0	23
2024.06.24	05:00:00	1872.8543	1880.43794	1866.4313	1879.20022	239	0	24
2024.06.24	05:30:00	1876.5589	1886.37116	1873.44645	1885.72447	284	0	18
2024.06.24	06:00:00	1870.17465	1874.05848	1869.43226	1872.98419	149	0	22
2024.06.24	06:30:00	1870.77221	1871.83101	1863.81838	1864.98164	273	0	21
2024.06.24	07:00:00	1865.1219	1870.08306	1859.86829	1863.82699	164	0	23
2024.06.24	07:30:00	1865.93025	1867.82349	1860.15856	1860.63174	212	0	21
2024.06.24	08:00:00	1862.42921	1866.68398	1857.06639	1861.47563	156	0	23
2024.06.24	08:30:00	1863.15457	1870.23398	1861.1875	1868.02729	230	0	27
2024.06.24	09:00:00	1866.17452	1868.54798	1865.97814	1867.79828	158	0	21
2024.06.24	09:30:00	1865.70113	1870.84792	1865.11392	1866.812	137	0	18
2024.06.24	10:00:00	1865.85798	1874.11836	1860.83406	1873.13298	327	0	21
2024.06.24	10:30:00	1872.23847	1872.29745	1858.19051	1860.55675	406	0	26
2024.06.24	11:00:00	1862.53791	1878.8108	1860.08098	1873.19573	326	0	19
2024.06.24	11:30:00	1869.17048	1873.432	1868.46778	1871.82491	158	0	20
2024.06.24	12:00:00	1869.09369	1874.28351	1864.09105	1866.30037	198	0	22
2024.06.24	12:30:00	1866.80868	1871.9876	1851.33193	1855.11022	347	0	20
2024.06.24	13:00:00	1874.19362	1878.96321	1871.68624	1876.22672	175	0	24
2024.06.24	13:30:00	1875.27243	1881.7506	1873.11574	1881.30155	250	0	18
2024.06.24	14:00:00	1870.43471	1883.73044	1867.46927	1880.33068	224	0	16
2024.06.24	14:30:00	1874.216	1875.05483	1868.01954	1868.42367	287	0	19
2024.06.24	15:00:00	1879.76908	1885.81723	1873.78072	1876.20828	214	0	23
2024.06.24	15:30:00	1882.68	1883.52833	1870.78018	1873.02422	316	0	27
2024.06.24	16:00:00	1875.77257	1876.28129	1857.93523	1864.25893	332	0	16
2024.06.24	16:30:00	1867.69866	1874.79372	1867.6675	1874.68195	248	0	25
2024.06.24	17:00:00	1871.65033	1871.66631	1860.17041	1861.43439	398	0	23
2024.06.24	17:30:00	1861.469	1861.99694	1853.22019	1853.80992	313	0	23
2024.06.24	18:00:00	1867.62468	1869.5405	1855.46624	1858.45091	347	0	22
2024.06.24	18:30:00	1875.2999	1880.96764	1874.42015	1880.84697	236	0	18
2024.06.24	19:00:00	1878.26751	1882.15506	1873.6825	1881.55881	178	0	21
2024.06.24	19:30:00	1877.36408	1879.54839	1863.29949	1864.11293	445	0	24
2024.06.24	20:00:00	1865.22609	1866.26275	1857.88416	1859.25431	267	0	21
2024.06.24	20:30:00	1870.36034	1870.90757	1865.80768	1868.49151	161	0	19
2024.06.24	21:00:00	1871.34442	1872.38296	1857.16462	1858.03194	444	0	16
2024.06.24	21:30:00	1859.72373	1860.74858	1846.64445	1848.41769	417	0	23
2024.06.24	22:00:00	1870.38076	1870.58553	1860.1019	1860.76758	383	0	18
2024.06.24	22:30:00	1879.54167	1882.24113	1873.39992	1877.17833	194	0	22
2024.06.24	23:00:00	1881.39537	1890.42149	1881.30046	1887.9117	319	0	24
2024.06.24	23:30:00	1874.94996	1881.61587	1872.46821	1873.8914	148	0	20
2024.06.25	00:00:00	1875.8084	1882.07054	1869.77226	1878.22411	179	0	17
2024.06.25	00:30:00	1873.56003	1877.17576	1867.44177	1870.74927	163	0	17
2024.06.25	01:00:00	1875.46174	1879.05787	1867.49482	1870.22346	241	0	20
2024.06.25	01:30:00	1871.71286	1883.0664	1871.35063	1880.96513	376	0	19
2024.06.25	02:00:00	1862.54219	1867.06847	1857.02794	1858.04342	205	0	25
2024.06.25	02:30:00	1859.36524	1865.78264	1856.06466	1863.40325	242	0	22
2024.06.25	03:00:00	1855.54484	1868.62553	1851.68693	1863.24367	262	0	20
2024.06.25	03:30:00	1850.1546	1852.53978	1842.89328	1844.91322	229	0	24
2024.06.25	04:00:00	1853.75309	1864.61528	1850.42627	1863.31769	342	0	24
2024.06.25	04:30:00	1860.45449	1866.11843	1856.47365	1865.39284	171	0	23
2024.06.25	05:00:00	1862.12253	1864.48516	1851.52258	1855.86603	271	0	27
2024.06.25	05:30:00	1858.40966	1861.06936	1844.08871	1846.16662	446	0	23
2024.06.25	06:00:00	1867.25186	1867.81531	1862.07017	1864.84323	160	0	25
2024.06.25	06:30:00	1867.99643	1881.78189	1865.65651	1880.5215	337	0	25
2024.06.25	07:00:00	1875.31334	1876.36453	1867.12441	1870.50239	212	0	22
2024.06.25	07:30:00	1872.21128	1873.73537	1867.07063	1867.82404	184	0	20
2024.06.25	08:00:00	1874.25772	1886.06914	1872.35909	1883.46957	303	0	25
2024.06.25	08:30:00	1867.61108	1872.33576	1852.47198	1852.8073	457	0	23
2024.06.25	09:00:00	1880.05455	1882.21294	1873.19944	1875.99754	248	0	26
2024.06.25	09:30:00	1883.70933	1886.4369	1879.41027	1879.73698	203	0	24
2024.06.25	10:00:00	1880.87574	1883.13044	1872.13969	1873.75177	299	0	24
2024.06.25	10:30:00	1874.83014	1876.27157	1871.96883	1872.92257	159	0	18
2024.06.25	11:00:00	1875.14279	1885.27225	1873.78604	1882.34619	284	0	15
2024.06.25	11:30:00	1869.35833	1877.42692	1865.22223	1874.79196	212	0	22
2024.06.25	12:00:00	1866.33035	1870.668	1859.6937	1862.2541	207	0	21
2024.06.25	12:30:00	1869.25036	1878.71939	1866.35549	1876.13029	251	0	23
2024.06.25	13:00:00	1864.0666	1870.35263	1860.54082	1870.19888	278	0	26
2024.06.25	13:30:00	1858.68428	1864.50298	1855.59062	1863.34916	277	0	27
2024.06.25	14:00:00	1854.65607	1862.22891	1844.98557	1847.71095	262	0	25
2024.06.25	14:30:00	1849.86199	1856.73971	1844.0043	1846.0587	262	0	26
2024.06.25	15:00:00	1846.40346	1848.9591	1839.18543	1843.03503	192	0	24
2024.06.25	15:30:00	1848.38324	1859.69409	1847.62173	1858.60039	428	0	24
2024.06.25	16:00:00	1858.13381	1860.50639	1849.69082	1851.78863	183	0	26
2024.06.25	16:30:00	1859.18884	1861.26219	1849.06964	1850.552	300	0	20
2024.06.25	17:00:00	1853.55864	1854.11704	1847.16144	1848.49244	227	0	14
2024.06.25	17:30:00	1858.02523	1864.50319	1857.44586	1863.00207	169	0	23
2024.06.25	18:00:00	1857.39592	1860.41084	1843.24038	1843.72281	404	0	20
2024.06.25	18:30:00	1847.23256	1849.29532	1841.80254	1843.62986	267	0	27
2024.06.25	19:00:00	1850.3384	1850.96624	1837.53312	1839.96598	384	0	22
2024.06.25	19:30:00	1841.99638	1843.21263	1836.26919	1837.49857	143	0	21
2024.06.25	20:00:00	1841.52382	1842.98456	1832.80985	1833.69567	315	0	24
2024.06.25	20:30:00	1848.33548	1848.83427	1836.44782	1838.13823	265	0	19
2024.06.25	21:00:00	1843.75451	1847.07978	1841.62278	1845.96999	167	0	23
2024.06.25	21:30:00	1844.27878	1848.61604	1828.0851	1832.17792	439	0	22
2024.06.25	22:00:00	1855.56243	1866.69471	1855.34566	1860.10457	156	0	24
2024.06.25	22:30:00	1856.28431	1861.0689	1851.19823	1851.2644	233	0	26
2024.06.25	23:00:00	1852.28418	1853.28603	1845.88976	1846.79996	200	0	26
2024.06.25	23:30:00	1851.02077	1856.86517	1848.12627	1855.50605	201	0	18
2024.06.26	00:00:00	1848.47947	1848.99163	1842.62754	1846.12225	181	0	23
2024.06.26	00:30:00	1850.03168	1866.61452	1849.37489	1864.94808	495	0	17
2024.06.26	01:00:00	1836.71441	1843.16486	1835.83984	1839.27932	152	0	26
2024.06.26	01:30:00	1836.59838	1837.31577	1826.96151	1829.72028	304	0	22
2024.06.26	02:00:00	1841.82668	1845.22916	1832.62548	1832.72637	325	0	18
2024.06.26	02:30:00	1835.04322	1843.00369	1833.02996	1840.09457	235	0	27
2024.06.26	03:00:00	1831.15535	1832.21441	1812.65948	1819.33509	352	0	22
2024.06.26	03:30:00	1838.99174	1844.23814	1837.58616	1842.47735	232	0	22
2024.06.26	04:00:00	1836.63889	1844.52165	1833.16619	1841.06092	276	0	23
2024.06.26	04:30:00	1840.18885	1849.95159	1839.59596	1847.89728	285	0	23
2024.06.26	05:00:00	1845.72541	1847.16224	1840.97231	1842.42324	240	0	24
2024.06.26	05:30:00	1848.92569	1857.93223	1843.93903	1856.20378	230	0	19
2024.06.26	06:00:00	1853.46601	1860.42601	1847.07568	1858.88951	207	0	20
2024.06.26	06:30:00	1856.33026	1859.03332	1848.58663	1851.00904	264	0	24
2024.06.26	07:00:00	1861.31945	1862.49091	1849.42345	1850.63619	359	0	23
2024.06.26	07:30:00	1853.7677	1866.70052	1852.56082	1860.51814	309	0	17
2024.06.26	08:00:00	1847.59298	1867.03062	1847.22704	1866.41249	642	0	18
2024.06.26	08:30:00	1829.33104	1835.15234	1821.33723	1824.1498	209	0	25
2024.06.26	09:00:00	1827.05829	1838.11217	1827.04664	1837.01771	425	0	24
2024.06.26	09:30:00	1817.39084	1817.92294	1813.05433	1816.08242	151	0	21
2024.06.26	10:00:00	1816.34285	1818.098	1803.22099	1807.1467	324	0	24
2024.06.26	10:30:00	1822.21	1833.45607	1820.53666	1831.09514	321	0	19
2024.06.26	11:00:00	1815.83379	1820.735	1808.96009	1819.56893	219	0	21
2024.06.26	11:30:00	1818.96508	1829.75381	1817.65761	1825.52376	246	0	16
2024.06.26	12:00:00	1824.06749	1832.98573	1823.97434	1830.26074	254	0	19
2024.06.26	12:30:00	1819.61969	1833.41633	1817.7657	1829.60135	339	0	17
2024.06.26	13:00:00	1827.02648	1829.20834	1821.58901	1821.67728	227	0	20
2024.06.26	13:30:00	1823.52483	1840.67684	1820.45302	1839.62003	462	0	16
2024.06.26	14:00:00	1811.03727	1814.24425	1807.06448	1809.15501	179	0	24
2024.06.26	14:30:00	1809.54823	1812.74198	1800.26228	1801.56231	298	0	27
2024.06.26	15:00:00	1815.45562	1821.98751	1814.54136	1821.07358	227	0	18
2024.06.26	15:30:00	1817.42781	1817.83707	1802.828	1804.6741	432	0	17
2024.06.26	16:00:00	1806.72157	1810.70023	1799.80566	1801.10816	192	0	28
2024.06.26	16:30:00	1807.97046	1810.43771	1799.57838	1805.09493	155	0	24
2024.06.26	17:00:00	1807.68553	1823.24986	1803.94128	1818.52676	285	0	22
2024.06.26	17:30:00	1814.04281	1833.73512	1812.33111	1829.51412	504	0	20
2024.06.26	18:00:00	1828.09258	1830.71827	1826.09265	1826.87192	139	0	26
2024.06.26	18:30:00	1828.21839	1830.45789	1816.77638	1819.77986	235	0	23
2024.06.26	19:00:00	1824.53043	1829.64123	1816.91062	1817.05548	321	0	22
2024.06.26	19:30:00	1830.46903	1830.663	1825.96493	1826.08004	190	0	21
2024.06.26	20:00:00	1827.7626	1839.29202	1823.65736	1834.69718	204	0	22
2024.06.26	20:30:00	1829.74986	1831.93813	1827.20703	1831.31401	162	0	17
2024.06.26	21:00:00	1828.89886	1829.09405	1825.15601	1827.0277	190	0	19
2024.06.26	21:30:00	1827.25165	1836.45502	1823.71094	1832.04731	213	0	16
2024.06.26	22:00:00	1830.47391	1833.05952	1816.51858	1820.62264	351	0	22
2024.06.26	22:30:00	1824.48097	1825.20327	1821.81542	1822.39718	174	0	19
2024.06.26	23:00:00	1825.98317	1838.26665	1825.96431	1834.88471	318	0	19
2024.06.26	23:30:00	1832.85788	1834.57591	1820.4453	1825.3313	314	0	20
2024.06.27	00:00:00	1826.24136	1829.13399	1811.18942	1817.67613	289	0	20
2024.06.27	00:30:00	1821.44535	1822.78546	1816.75016	1817.21178	228	0	26
2024.06.27	01:00:00	1825.28154	1826.01824	1813.12983	1820.64462	221	0	21
2024.06.27	01:30:00	1822.21764	1825.03786	1818.1654	1819.77046	138	0	23
2024.06.27	02:00:00	1822.37813	1824.56577	1803.22029	1805.57258	469	0	20
2024.06.27	02:30:00	1810.02841	1832.10021	1808.01372	1822.76836	418	0	27
2024.06.27	03:00:00	1820.61662	1823.80041	1812.43749	1814.36724	306	0	20
2024.06.27	03:30:00	1826.61559	1829.73617	1822.88474	1823.70559	176	0	27
2024.06.27	04:00:00	1826.99771	1827.26276	1813.04551	1818.80206	261	0	28
2024.06.27	04:30:00	1823.21118	1824.47831	1820.44436	1821.57513	152	0	22
2024.06.27	05:00:00	1823.94137	1828.50602	1823.63636	1826.77902	197	0	23
2024.06.27	05:30:00	1826.47971	1835.22387	1821.07869	1831.9937	295	0	22
2024.06.27	06:00:00	1831.80453	1839.3967	1830.39378	1836.90557	209	0	26
2024.06.27	06:30:00	1829.27974	1832.05656	1825.96719	1826.36814	143	0	26
2024.06.27	07:00:00	1829.26757	1835.94026	1828.77996	1831.04611	204	0	22
2024.06.27	07:30:00	1830.53435	1841.16477	1826.87544	1839.63489	301	0	25
2024.06.27	08:00:00	1836.90634	1848.15271	1836.47641	1844.39078	265	0	29
2024.06.27	08:30:00	1832.84529	1834.02701	1822.34189	1825.73366	257	0	18
2024.06.27	09:00:00	1837.74852	1842.85411	1828.66565	1833.1919	248	0	24
2024.06.27	09:30:00	1833.50061	1834.90911	1827.03249	1828.27656	269	0	18
2024.06.27	10:00:00	1829.28139	1831.39681	1826.80896	1827.75673	152	0	22
2024.06.27	10:30:00	1830.66865	1830.98957	1821.77681	1828.64301	172	0	22
2024.06.27	11:00:00	1831.16169	1836.68023	1830.31919	1834.99217	203	0	22
2024.06.27	11:30:00	1833.51614	1836.36864	1824.44847	1825.28007	320	0	16
2024.06.27	12:00:00	1840.189	1848.60662	1834.59672	1847.07351	277	0	23
2024.06.27	12:30:00	1835.40981	1841.6317	1831.13906	1841.36293	295	0	19
2024.06.27	13:00:00	1829.58962	1839.64081	1825.55607	1836.99301	263	0	23
2024.06.27	13:30:00	1834.38242	1842.51831	1834.15819	1842.1111	287	0	21
2024.06.27	14:00:00	1828.80135	1830.06366	1824.14527	1827.56401	154	0	26
2024.06.27	14:30:00	1829.69659	1833.42104	1820.00811	1826.37998	163	0	24
2024.06.27	15:00:00	1830.02778	1836.31871	1824.44253	1835.71574	178	0	22
2024.06.27	15:30:00	1828.64972	1831.50001	1822.48968	1822.68535	235	0	23
2024.06.27	16:00:00	1824.45303	1837.24609	1819.3044	1833.79846	331	0	27
2024.06.27	16:30:00	1831.24213	1832.55865	1826.01047	1828.69067	194	0	20
2024.06.27	17:00:00	1833.43805	1834.91992	1820.46354	1821.11124	448	0	24
2024.06.27	17:30:00	1822.17546	1830.10035	1821.30786	1826.11057	208	0	26
2024.06.27	18:00:00	1825.34566	1825.63486	1808.56228	1811.66367	484	0	27
2024.06.27	18:30:00	1836.87438	1840.91607	1835.38594	1839.47946	161	0	27
2024.06.27	19:00:00	1837.70374	1844.23853	1831.41199	1832.36072	282	0	28
2024.06.27	19:30:00	1833.49637	1834.68418	1816.92756	1821.48564	318	0	21
2024.06.27	20:00:00	1840.36987	1849.86952	1836.07881	1843.38015	214	0	23
2024.06.27	20:30:00	1837.8239	1843.56028	1832.22596	1840.80963	225	0	22
2024.06.27	21:00:00	1835.61612	1844.60262	1832.85528	1843.58899	354	0	22
2024.06.27	21:30:00	1828.18314	1835.3834	1825.3464	1834.8973	219	0	20
2024.06.27	22:00:00	1824.57978	1826.34319	1822.70698	1823.59229	165	0	22
2024.06.27	22:30:00	1825.45338	1826.28743	1820.07311	1821.43402	193	0	22
2024.06.27	23:00:00	1823.71666	1827.29749	1822.14373	1826.92931	142	0	20
2024.06.27	23:30:00	1823.74927	1827.76458	1823.6629	1827.75677	256	0	26
2024.06.28	00:00:00	1827.53337	1830.47039	1823.08281	1825.63846	158	0	14
2024.06.28	00:30:00	1829.03198	1830.03484	1818.16693	1819.27182	291	0	16
2024.06.28	01:00:00	1823.15618	1826.91832	1820.84405	1826.59716	162	0	19
2024.06.28	01:30:00	1824.21107	1827.41571	1807.52262	1809.81623	473	0	19
2024.06.28	02:00:00	1811.8033	1827.49263	1809.698	1825.88243	470	0	23
2024.06.28	02:30:00	1824.23398	1825.49367	1818.02514	1820.60207	247	0	21
2024.06.28	03:00:00	1820.85116	1825.55904	1818.26457	1824.71315	239	0	22
2024.06.28	03:30:00	1817.32049	1821.89464	1812.75923	1813.02793	244	0	20
2024.06.28	04:00:00	1821.42551	1823.41132	1814.55176	1816.01338	299	0	21
2024.06.28	04:30:00	1826.56631	1829.25967	1821.06599	1827.66736	143	0	24
2024.06.28	05:00:00	1827.03484	1827.83435	1821.85693	1825.22796	176	0	20
2024.06.28	05:30:00	1825.43631	1827.59312	1812.84468	1814.88595	381	0	22
2024.06.28	06:00:00	1834.31403	1834.34517	1818.07977	1819.80081	519	0	27
2024.06.28	06:30:00	1821.08354	1821.6649	1808.76636	1817.39084	224	0	24
2024.06.28	07:00:00	1818.31631	1820.97271	1807.21538	1814.20678	203	0	23
2024.06.28	07:30:00	1815.29826	1818.6077	1809.79707	1811.1967	289	0	24
2024.06.28	08:00:00	1811.48317	1814.94904	1805.32159	1805.68857	276	0	23
2024.06.28	08:30:00	1815.50711	1832.0091	1811.21454	1828.65343	450	0	19
2024.06.28	09:00:00	1804.19261	1806.02	1803.21734	1805.05264	157	0	22
2024.06.28	09:30:00	1803.41125	1804.28202	1797.56703	1797.69663	223	0	18
2024.06.28	10:00:00	1806.74318	1807.23104	1792.63252	1796.526	332	0	16
2024.06.28	10:30:00	1814.20944	1824.46212	1812.47469	1820.6276	306	0	18
2024.06.28	11:00:00	1820.33856	1821.64369	1810.4014	1812.79707	329	0	22
2024.06.28	11:30:00	1813.40433	1824.42135	1808.52151	1819.61723	249	0	20
2024.06.28	12:00:00	1817.53418	1827.07625	1815.74084	1826.66024	395	0	21
2024.06.28	12:30:00	1808.488	1817.52467	1806.32149	1817.25125	363	0	19
2024.06.28	13:00:00	1799.8011	1805.34593	1798.35024	1804.53757	270	0	24
2024.06.28	13:30:00	1795.34726	1803.14801	1792.32865	1801.05458	247	0	22
2024.06.28	14:00:00	1799.30598	1799.55449	1790.89879	1793.33172	265	0	21
2024.06.28	14:30:00	1794.63045	1808.46106	1788.80618	1807.69847	368	0	20
