<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.06.15	11:00:00	1629.29454	1640.77755	1628.87061	1640.59386	408	0	20
2024.06.15	11:30:00	1637.95135	1638.01731	1634.64416	1635.42698	144	0	21
2024.06.15	12:00:00	1637.62115	1639.8309	1629.68116	1630.15978	361	0	21
2024.06.15	12:30:00	1630.3354	1630.96496	1612.98821	1617.78978	455	0	21
2024.06.15	13:00:00	1621.42116	1626.35516	1614.2083	1615.03846	306	0	28
2024.06.15	13:30:00	1616.05896	1616.76409	1604.17189	1605.3212	351	0	23
2024.06.15	14:00:00	1609.00432	1616.23644	1607.42112	1615.85585	215	0	24
2024.06.15	14:30:00	1606.34128	1608.08676	1600.6515	1604.32986	171	0	24
2024.06.15	15:00:00	1605.05119	1611.04512	1600.2111	1602.39545	131	0	21
2024.06.15	15:30:00	1605.53465	1613.77668	1604.7104	1613.18475	342	0	16
2024.06.15	16:00:00	1598.40164	1606.19268	1596.44577	1604.108	245	0	21
2024.06.15	16:30:00	1594.63537	1605.86947	1591.00114	1604.46102	397	0	21
2024.06.15	17:00:00	1602.85085	1614.66951	1601.8228	1611.96162	276	0	24
2024.06.15	17:30:00	1606.38603	1617.70387	1603.14573	1613.4492	222	0	23
2024.06.15	18:00:00	1608.38473	1612.21577	1606.05143	1611.44266	222	0	20
2024.06.15	18:30:00	1611.02658	1614.03072	1601.10346	1605.04802	270	0	19
2024.06.15	19:00:00	1606.33563	1613.69394	1606.28895	1612.35307	245	0	18
2024.06.15	19:30:00	1610.3815	1612.7482	1610.28428	1611.92938	183	0	23
2024.06.15	20:00:00	1611.62337	1625.5518	1610.36561	1622.22684	404	0	23
2024.06.15	20:30:00	1602.41657	1608.90376	1599.54941	1606.46624	205	0	26
2024.06.15	21:00:00	1604.97426	1605.52954	1598.83506	1602.24087	179	0	24
2024.06.15	21:30:00	1606.1207	1609.96562	1602.42848	1609.86458	191	0	19
2024.06.15	22:00:00	1607.40389	1609.38496	1601.81074	1602.13622	273	0	23
2024.06.15	22:30:00	1603.33912	1609.50878	1602.76418	1609.33945	275	0	20
2024.06.15	23:00:00	1598.97399	1605.58004	1595.6803	1601.30381	159	0	23
2024.06.15	23:30:00	1599.14464	1602.35508	1598.96191	1600.72785	194	0	20
2024.06.16	00:00:00	1597.61024	1602.15136	1594.54159	1601.73167	249	0	20
2024.06.16	00:30:00	1593.52921	1597.5627	1584.88784	1589.14326	224	0	21
2024.06.16	01:00:00	1596.95824	1607.29775	1594.05222	1605.22885	269	0	19
2024.06.16	01:30:00	1601.33364	1601.67143	1591.15359	1592.25047	357	0	17
2024.06.16	02:00:00	1608.74098	1615.4726	1606.73818	1612.27091	220	0	22
2024.06.16	02:30:00	1611.15001	1614.21341	1597.96639	1600.54494	413	0	21
2024.06.16	03:00:00	1601.89101	1606.26495	1594.68187	1595.13315	214	0	17
2024.06.16	03:30:00	1600.07698	1602.50662	1599.53862	1601.30257	149	0	17
2024.06.16	04:00:00	1600.55355	1608.01401	1583.5314	1584.43807	637	0	22
2024.06.16	04:30:00	1585.98496	1594.39402	1582.56158	1593.67913	393	0	26
2024.06.16	05:00:00	1578.35564	1582.47569	1571.5088	1574.12971	278	0	24
2024.06.16	05:30:00	1574.15943	1583.16815	1569.94627	1581.02596	276	0	26
2024.06.16	06:00:00	1578.46392	1579.29799	1572.83446	1574.37936	266	0	24
2024.06.16	06:30:00	1574.44029	1575.55883	1570.76307	1571.79439	184	0	19
2024.06.16	07:00:00	1572.72471	1580.62361	1571.89772	1576.1298	185	0	21
2024.06.16	07:30:00	1574.03638	1577.3251	1572.52209	1575.75792	130	0	17
2024.06.16	08:00:00	1573.71458	1577.83354	1563.36589	1565.99587	309	0	19
2024.06.16	08:30:00	1567.67128	1580.32559	1564.55308	1576.15048	359	0	27
2024.06.16	09:00:00	1560.58764	1581.31517	1560.06677	1575.11218	522	0	25
2024.06.16	09:30:00	1547.94895	1551.04937	1543.23185	1546.30397	148	0	22
2024.06.16	10:00:00	1547.26906	1549.56606	1536.97695	1543.28358	246	0	22
2024.06.16	10:30:00	1550.75968	1550.83989	1539.78908	1541.66801	390	0	20
2024.06.16	11:00:00	1559.14138	1572.29306	1558.32925	1568.84851	352	0	18
2024.06.16	11:30:00	1566.12258	1574.86136	1565.75507	1570.19528	272	0	26
2024.06.16	12:00:00	1570.17651	1573.83938	1560.63013	1561.52543	324	0	25
2024.06.16	12:30:00	1563.41688	1565.83998	1558.94864	1559.84395	188	0	18
2024.06.16	13:00:00	1565.80197	1567.50816	1564.48137	1566.97558	145	0	19
2024.06.16	13:30:00	1565.79059	1572.88247	1563.62626	1571.2583	211	0	20
2024.06.16	14:00:00	1563.04333	1576.6327	1562.00096	1573.89778	353	0	18
2024.06.16	14:30:00	1556.16033	1556.79526	1547.25448	1547.41049	409	0	23
2024.06.16	15:00:00	1564.34019	1578.07497	1561.42672	1576.72429	457	0	16
2024.06.16	15:30:00	1574.38527	1574.61955	1564.68696	1568.61524	304	0	26
2024.06.16	16:00:00	1579.81405	1580.45428	1568.77808	1571.3805	375	0	24
2024.06.16	16:30:00	1587.59316	1594.33381	1586.26063	1589.73805	151	0	21
2024.06.16	17:00:00	1587.03309	1595.0911	1586.87573	1592.61995	302	0	22
2024.06.16	17:30:00	1592.50008	1594.34325	1588.28304	1589.54021	153	0	22
2024.06.16	18:00:00	1591.62439	1592.11067	1581.61198	1582.64399	377	0	21
2024.06.16	18:30:00	1599.46929	1601.6439	1592.10872	1596.40175	143	0	21
2024.06.16	19:00:00	1600.07008	1600.66772	1586.51923	1592.06649	299	0	22
2024.06.16	19:30:00	1605.60979	1614.29575	1590.98574	1591.1226	534	0	24
2024.06.16	20:00:00	1592.40349	1592.78386	1586.15169	1590.11744	192	0	22
2024.06.16	20:30:00	1594.46021	1595.97203	1591.59657	1592.55776	173	0	26
2024.06.16	21:00:00	1595.54352	1596.83909	1586.79767	1589.91581	240	0	23
2024.06.16	21:30:00	1599.01782	1607.29318	1597.94949	1605.7675	328	0	26
2024.06.16	22:00:00	1593.24886	1599.85534	1592.11955	1597.93752	214	0	27
2024.06.16	22:30:00	1591.39867	1602.60404	1589.37888	1601.24973	488	0	25
2024.06.16	23:00:00	1601.22273	1606.38552	1589.92968	1594.27219	338	0	21
2024.06.16	23:30:00	1607.82989	1610.08141	1599.58074	1600.41707	321	0	25
2024.06.17	00:00:00	1613.72404	1615.36155	1607.94809	1609.21681	269	0	27
2024.06.17	00:30:00	1617.82683	1620.58887	1613.86845	1620.56433	213	0	20
2024.06.17	01:00:00	1615.13638	1619.1874	1611.87896	1617.41626	162	0	21
2024.06.17	01:30:00	1613.42845	1619.20015	1608.2984	1609.75779	222	0	22
2024.06.17	02:00:00	1610.98201	1611.89376	1603.00212	1607.2698	240	0	20
2024.06.17	02:30:00	1613.37207	1621.95731	1613.26573	1619.42761	293	0	18
2024.06.17	03:00:00	1617.95878	1625.10317	1614.4311	1623.89463	349	0	26
2024.06.17	03:30:00	1612.1417	1619.83454	1607.78376	1615.41064	217	0	21
2024.06.17	04:00:00	1614.23034	1627.09251	1610.38863	1625.74053	504	0	24
2024.06.17	04:30:00	1625.07812	1625.85554	1621.12139	1624.36243	165	0	29
2024.06.17	05:00:00	1624.49173	1625.90962	1608.80888	1613.03454	439	0	26
2024.06.17	05:30:00	1633.86666	1634.43514	1623.82007	1624.2062	385	0	30
2024.06.17	06:00:00	1625.60078	1628.08413	1617.5549	1622.03593	200	0	19
2024.06.17	06:30:00	1623.2721	1627.31274	1614.84891	1615.27377	293	0	22
2024.06.17	07:00:00	1618.34523	1630.12108	1612.50568	1625.17373	293	0	19
2024.06.17	07:30:00	1623.2995	1629.5811	1619.42627	1628.84077	299	0	21
2024.06.17	08:00:00	1617.8652	1636.37609	1616.99985	1633.84787	561	0	20
2024.06.17	08:30:00	1631.81468	1638.41078	1623.47353	1628.50214	201	0	22
2024.06.17	09:00:00	1629.14888	1630.48702	1623.8791	1626.07068	125	0	15
2024.06.17	09:30:00	1629.14237	1640.33751	1623.7959	1638.46601	379	0	19
2024.06.17	10:00:00	1621.72393	1622.76321	1615.99125	1617.541	214	0	20
2024.06.17	10:30:00	1624.45991	1626.47457	1620.72669	1621.58962	137	0	18
2024.06.17	11:00:00	1624.38027	1625.35257	1613.12811	1617.08855	349	0	18
2024.06.17	11:30:00	1617.59209	1631.97898	1616.84565	1630.44817	451	0	22
2024.06.17	12:00:00	1627.86316	1633.61983	1624.90704	1632.24265	246	0	21
2024.06.17	12:30:00	1624.72923	1626.97279	1621.43843	1622.05423	218	0	17
2024.06.17	13:00:00	1622.25857	1625.31701	1612.91135	1615.00652	341	0	23
2024.06.17	13:30:00	1616.58997	1621.41738	1615.66108	1618.42518	191	0	23
2024.06.17	14:00:00	1614.91158	1623.16768	1612.31777	1623.07197	366	0	27
2024.06.17	14:30:00	1622.66843	1626.79831	1621.8053	1625.95205	195	0	24
2024.06.17	15:00:00	1620.42109	1628.6362	1619.48579	1626.18324	235	0	22
2024.06.17	15:30:00	1617.31185	1625.18836	1612.48961	1624.47293	347	0	22
2024.06.17	16:00:00	1623.52044	1629.7458	1623.05572	1626.91482	236	0	25
2024.06.17	16:30:00	1625.95513	1628.46073	1618.58197	1618.701	267	0	24
2024.06.17	17:00:00	1621.69304	1623.2079	1616.83205	1618.4605	229	0	16
2024.06.17	17:30:00	1619.49975	1619.96099	1611.23595	1611.7758	336	0	16
2024.06.17	18:00:00	1612.57493	1613.48666	1606.14353	1607.29924	219	0	23
2024.06.17	18:30:00	1609.21039	1620.15524	1605.98096	1618.45291	371	0	25
2024.06.17	19:00:00	1601.58543	1613.72876	1599.74493	1609.452	403	0	22
2024.06.17	19:30:00	1594.07335	1601.70749	1592.54132	1598.67839	188	0	23
2024.06.17	20:00:00	1595.90795	1604.63862	1594.55092	1603.80462	377	0	23
2024.06.17	20:30:00	1588.25431	1600.46085	1587.65638	1598.8951	423	0	22
2024.06.17	21:00:00	1596.7894	1598.34171	1593.21827	1594.74918	197	0	20
2024.06.17	21:30:00	1598.00953	1601.04902	1590.19186	1591.26985	338	0	22
2024.06.17	22:00:00	1603.68388	1604.77166	1599.1962	1599.33187	281	0	20
2024.06.17	22:30:00	1607.5337	1609.37767	1603.59754	1606.051	165	0	24
2024.06.17	23:00:00	1608.99357	1618.07018	1607.28264	1615.1822	331	0	23
2024.06.17	23:30:00	1614.62898	1620.48734	1612.2571	1618.9205	173	0	22
2024.06.18	00:00:00	1612.78075	1623.46154	1611.50546	1622.88233	455	0	19
2024.06.18	00:30:00	1603.13715	1606.36575	1592.39201	1597.66388	284	0	21
2024.06.18	01:00:00	1607.28203	1610.58651	1596.22554	1600.14035	349	0	13
2024.06.18	01:30:00	1600.43696	1606.64249	1595.23331	1604.07299	247	0	27
2024.06.18	02:00:00	1603.03281	1605.28236	1596.99459	1597.2487	290	0	18
2024.06.18	02:30:00	1607.77111	1617.62148	1606.87675	1614.70926	263	0	23
2024.06.18	03:00:00	1603.8023	1604.47677	1596.71016	1600.66178	167	0	21
2024.06.18	03:30:00	1602.41669	1604.50167	1593.08066	1598.37986	153	0	20
2024.06.18	04:00:00	1603.0196	1616.03159	1601.59125	1614.63127	459	0	18
2024.06.18	04:30:00	1613.50913	1614.25417	1607.63672	1608.66365	135	0	24
2024.06.18	05:00:00	1613.42084	1618.05357	1611.86705	1616.58063	173	0	25
2024.06.18	05:30:00	1612.10113	1623.3429	1610.50099	1619.98647	371	0	23
2024.06.18	06:00:00	1619.41369	1625.37836	1618.81685	1624.77833	321	0	27
2024.06.18	06:30:00	1623.61747	1633.90822	1622.85617	1627.75602	237	0	29
2024.06.18	07:00:00	1625.43935	1634.77008	1623.31246	1631.48784	314	0	22
2024.06.18	07:30:00	1631.1941	1631.96131	1628.95159	1629.46519	156	0	25
2024.06.18	08:00:00	1630.10802	1631.63869	1615.67062	1616.27317	522	0	21
2024.06.18	08:30:00	1642.93107	1652.42054	1640.53838	1647.98554	290	0	25
2024.06.18	09:00:00	1637.88973	1642.44486	1636.68913	1639.44665	117	0	22
2024.06.18	09:30:00	1637.93124	1639.94702	1627.01251	1630.37006	329	0	22
2024.06.18	10:00:00	1632.31007	1633.59808	1619.20072	1619.58752	467	0	19
2024.06.18	10:30:00	1643.06401	1645.09249	1640.46179	1644.70261	161	0	22
2024.06.18	11:00:00	1643.21391	1648.81012	1639.54045	1644.07415	178	0	25
2024.06.18	11:30:00	1643.94891	1649.50688	1642.1549	1646.49617	208	0	26
2024.06.18	12:00:00	1645.55309	1652.31084	1641.73593	1650.47176	195	0	22
2024.06.18	12:30:00	1643.78031	1652.06415	1636.49049	1641.05765	162	0	21
2024.06.18	13:00:00	1643.24545	1651.29959	1640.03169	1647.05317	136	0	20
2024.06.18	13:30:00	1643.21537	1648.94963	1643.10106	1647.96218	216	0	23
2024.06.18	14:00:00	1645.33966	1653.45573	1644.78453	1652.90494	280	0	22
2024.06.18	14:30:00	1640.98419	1644.08496	1629.37153	1634.95533	311	0	22
2024.06.18	15:00:00	1646.74432	1648.69821	1640.32055	1642.52384	166	0	21
2024.06.18	15:30:00	1647.92186	1649.65584	1639.11479	1641.46129	249	0	22
2024.06.18	16:00:00	1643.72385	1646.23726	1640.26646	1644.87973	121	0	17
2024.06.18	16:30:00	1643.73417	1656.83046	1643.35218	1654.40754	440	0	19
2024.06.18	17:00:00	1633.39765	1633.86796	1624.62067	1626.92524	254	0	25
2024.06.18	17:30:00	1637.49107	1637.89112	1627.06703	1627.93846	342	0	22
2024.06.18	18:00:00	1643.24618	1646.09511	1640.85812	1641.3904	138	0	16
2024.06.18	18:30:00	1643.79263	1646.0533	1631.73625	1634.16279	301	0	16
2024.06.18	19:00:00	1649.61579	1657.78066	1647.96445	1653.99657	267	0	25
2024.06.18	19:30:00	1645.93809	1650.30541	1642.92888	1643.87427	167	0	19
2024.06.18	20:00:00	1645.2474	1655.11215	1641.92571	1652.59445	251	0	20
2024.06.18	20:30:00	1641.3148	1643.45415	1639.84681	1642.74807	164	0	19
2024.06.18	21:00:00	1641.75383	1647.31415	1639.24223	1647.28035	199	0	24
2024.06.18	21:30:00	1643.16356	1659.94142	1641.168	1654.37532	373	0	26
2024.06.18	22:00:00	1650.58651	1657.8984	1648.49164	1656.5292	267	0	29
2024.06.18	22:30:00	1646.39142	1657.09254	1644.86202	1655.70472	438	0	28
2024.06.18	23:00:00	1637.29729	1639.45716	1629.97591	1632.75315	244	0	31
2024.06.18	23:30:00	1633.74946	1634.07642	1624.11545	1626.70637	216	0	32
2024.06.19	00:00:00	1630.89561	1634.38448	1617.96567	1618.84053	488	0	35
2024.06.19	00:30:00	1619.96021	1622.20522	1615.23869	1615.41749	277	0	37
2024.06.19	01:00:00	1616.56359	1621.15688	1616.11025	1617.23537	164	0	30
2024.06.19	01:30:00	1617.10802	1617.4614	1597.40904	1599.23377	643	0	34
2024.06.19	02:00:00	1602.88813	1603.31866	1597.84956	1600.81308	179	0	28
2024.06.19	02:30:00	1604.23505	1605.90664	1596.91173	1600.74038	201	0	25
2024.06.19	03:00:00	1607.32315	1618.74211	1606.23099	1612.35543	203	0	22
2024.06.19	03:30:00	1609.53241	1616.41848	1607.54655	1615.46121	225	0	18
2024.06.19	04:00:00	1612.76986	1614.75407	1607.98044	1609.1924	171	0	16
2024.06.19	04:30:00	1611.88138	1612.50134	1605.24124	1606.33819	198	0	19
2024.06.19	05:00:00	1614.33739	1614.38825	1606.89762	1610.11858	278	0	25
2024.06.19	05:30:00	1610.62774	1618.22228	1607.76421	1616.53388	263	0	19
2024.06.19	06:00:00	1614.72439	1621.89381	1612.51266	1620.97107	258	0	23
2024.06.19	06:30:00	1610.35052	1617.1068	1607.73155	1614.08725	210	0	19
2024.06.19	07:00:00	1612.85202	1614.24966	1602.38223	1602.70126	392	0	20
2024.06.19	07:30:00	1621.45423	1631.06866	1615.84628	1628.18729	246	0	30
2024.06.19	08:00:00	1617.98809	1618.4692	1609.67699	1611.16055	300	0	24
2024.06.19	08:30:00	1612.93929	1613.64091	1608.72638	1610.2129	153	0	23
2024.06.19	09:00:00	1613.97403	1616.77679	1598.51375	1598.57397	540	0	18
2024.06.19	09:30:00	1627.75166	1636.01032	1627.68267	1635.80202	319	0	23
2024.06.19	10:00:00	1621.7095	1635.28976	1619.83182	1633.6945	505	0	17
2024.06.19	10:30:00	1633.17312	1635.98463	1618.81918	1619.78024	458	0	21
2024.06.19	11:00:00	1643.98964	1653.89693	1641.97164	1650.7756	317	0	23
2024.06.19	11:30:00	1650.07525	1659.97357	1648.85346	1658.72489	382	0	21
2024.06.19	12:00:00	1641.96414	1645.32565	1621.23245	1627.75914	531	0	17
2024.06.19	12:30:00	1629.03608	1631.43698	1615.32847	1619.69261	412	0	18
2024.06.19	13:00:00	1619.69695	1620.57104	1607.6802	1610.18244	398	0	23
2024.06.19	13:30:00	1611.84863	1613.0995	1608.49297	1610.76075	152	0	24
2024.06.19	14:00:00	1611.42143	1612.20154	1599.00928	1601.5267	294	0	22
2024.06.19	14:30:00	1616.55322	1617.21819	1608.54762	1611.99487	257	0	32
2024.06.19	15:00:00	1613.61789	1614.78716	1609.1929	1609.92211	181	0	29
2024.06.19	15:30:00	1611.91642	1612.20205	1602.67357	1608.92912	184	0	26
2024.06.19	16:00:00	1610.1978	1615.33739	1601.19915	1602.68036	356	0	27
2024.06.19	16:30:00	1617.2062	1617.45648	1610.76101	1611.59064	244	0	26
2024.06.19	17:00:00	1620.14231	1634.09108	1617.85532	1629.48757	379	0	27
2024.06.19	17:30:00	1612.41147	1618.32287	1610.00348	1617.05227	251	0	23
2024.06.19	18:00:00	1616.00688	1618.6456	1610.07515	1617.66196	148	0	22
2024.06.19	18:30:00	1616.82623	1622.59437	1616.13409	1620.57986	230	0	22
2024.06.19	19:00:00	1613.30874	1620.34709	1612.82639	1619.83671	229	0	20
2024.06.19	19:30:00	1610.39634	1621.36907	1607.39331	1617.19904	310	0	21
2024.06.19	20:00:00	1616.40103	1632.76178	1614.96526	1626.92231	431	0	21
2024.06.19	20:30:00	1625.52415	1628.19361	1609.88748	1610.70055	517	0	27
2024.06.19	21:00:00	1637.47742	1640.06433	1629.73501	1629.95964	333	0	29
2024.06.19	21:30:00	1630.71032	1632.74744	1614.66724	1620.0851	403	0	22
2024.06.19	22:00:00	1621.59926	1624.0559	1619.12704	1622.73641	169	0	17
2024.06.19	22:30:00	1620.49121	1632.8396	1619.95558	1628.64887	243	0	22
2024.06.19	23:00:00	1623.14677	1634.31131	1617.77414	1631.74312	340	0	16
2024.06.19	23:30:00	1629.63685	1632.92265	1622.16375	1622.54554	224	0	23
2024.06.20	00:00:00	1626.45148	1634.38524	1623.28827	1632.92795	222	0	24
2024.06.20	00:30:00	1623.66051	1629.60724	1619.01056	1626.26621	178	0	27
2024.06.20	01:00:00	1622.58904	1630.5384	1622.51577	1627.71331	252	0	23
2024.06.20	01:30:00	1626.10283	1632.42458	1622.30444	1631.68996	270	0	25
2024.06.20	02:00:00	1621.98798	1624.18673	1615.01475	1617.68241	227	0	23
2024.06.20	02:30:00	1625.57031	1626.32264	1621.48366	1621.56866	202	0	22
2024.06.20	03:00:00	1624.49213	1628.33373	1615.69708	1620.56431	189	0	18
2024.06.20	03:30:00	1626.15486	1627.37736	1618.36588	1620.10848	264	0	19
2024.06.20	04:00:00	1621.80046	1627.14789	1615.93357	1625.20607	198	0	22
2024.06.20	04:30:00	1619.95381	1626.36493	1617.47155	1626.02906	301	0	22
2024.06.20	05:00:00	1625.56549	1635.48713	1624.9124	1629.63033	275	0	25
2024.06.20	05:30:00	1621.50141	1625.80519	1620.36957	1620.59554	125	0	21
2024.06.20	06:00:00	1621.52672	1626.45481	1619.12137	1625.93025	259	0	17
2024.06.20	06:30:00	1617.22713	1619.84537	1610.67327	1612.84798	272	0	23
2024.06.20	07:00:00	1621.03107	1626.49147	1620.95212	1625.87164	200	0	17
2024.06.20	07:30:00	1623.22295	1631.71954	1622.1601	1629.73605	297	0	18
2024.06.20	08:00:00	1628.23251	1632.24519	1617.72808	1621.02666	328	0	25
2024.06.20	08:30:00	1622.36458	1625.92299	1612.6878	1614.26619	315	0	19
2024.06.20	09:00:00	1616.835	1618.13447	1609.37562	1610.77519	313	0	24
2024.06.20	09:30:00	1612.31316	1622.71237	1608.55126	1618.38741	221	0	22
2024.06.20	10:00:00	1609.50346	1615.33046	1604.20683	1613.63933	246	0	24
2024.06.20	10:30:00	1612.70252	1614.87312	1605.51023	1606.08451	313	0	19
2024.06.20	11:00:00	1606.73181	1616.2088	1606.12487	1614.15602	323	0	26
2024.06.20	11:30:00	1601.39537	1605.96052	1600.24667	1604.35595	188	0	24
2024.06.20	12:00:00	1603.20995	1605.8354	1601.1618	1605.73254	205	0	22
2024.06.20	12:30:00	1601.60505	1610.06252	1600.06079	1603.75684	159	0	23
2024.06.20	13:00:00	1600.22114	1602.45743	1585.94972	1589.43613	383	0	20
2024.06.20	13:30:00	1591.75756	1599.62444	1590.44156	1598.13675	263	0	28
2024.06.20	14:00:00	1587.80402	1590.93637	1584.76699	1590.87934	154	0	27
2024.06.20	14:30:00	1586.59755	1593.35652	1580.6236	1590.10702	226	0	21
2024.06.20	15:00:00	1589.54081	1594.59232	1584.44694	1585.89817	227	0	19
2024.06.20	15:30:00	1592.19235	1600.93088	1592.0545	1598.25797	294	0	21
2024.06.20	16:00:00	1588.03832	1596.463	1584.87124	1594.82175	322	0	18
2024.06.20	16:30:00	1593.96071	1595.80162	1585.66912	1588.25484	294	0	21
2024.06.20	17:00:00	1589.06995	1590.28767	1581.8521	1586.37264	205	0	18
2024.06.20	17:30:00	1587.24154	1599.71241	1584.89351	1593.10611	269	0	22
2024.06.20	18:00:00	1591.57247	1597.00962	1590.69574	1593.82569	233	0	25
2024.06.20	18:30:00	1593.82514	1598.08809	1588.56397	1589.50254	229	0	20
2024.06.20	19:00:00	1590.61595	1592.64016	1575.77041	1582.33841	300	0	19
2024.06.20	19:30:00	1585.31212	1587.84205	1579.45766	1583.85764	197	0	24
2024.06.20	20:00:00	1586.69621	1594.42779	1584.6895	1591.70585	207	0	22
2024.06.20	20:30:00	1584.23001	1590.1897	1582.99443	1587.97829	213	0	24
2024.06.20	21:00:00	1586.37924	1589.0274	1583.86256	1587.50946	168	0	23
2024.06.20	21:30:00	1587.40107	1600.92612	1584.72421	1599.21415	358	0	22
2024.06.20	22:00:00	1579.8227	1580.56613	1574.94494	1575.04239	159	0	29
2024.06.20	22:30:00	1579.36206	1580.52896	1567.52096	1568.47371	420	0	27
2024.06.20	23:00:00	1587.96421	1603.3741	1587.70433	1602.46277	559	0	18
2024.06.20	23:30:00	1574.43332	1580.42951	1564.4698	1565.37224	394	0	23
2024.06.21	00:00:00	1566.40998	1570.44947	1555.35403	1555.71243	447	0	21
2024.06.21	00:30:00	1576.47391	1577.31111	1569.70416	1573.67256	145	0	16
2024.06.21	01:00:00	1577.30462	1577.73699	1573.33225	1573.53831	249	0	23
2024.06.21	01:30:00	1580.65876	1580.91196	1575.08502	1577.4705	190	0	19
2024.06.21	02:00:00	1582.5169	1587.56064	1579.77038	1584.54522	198	0	29
2024.06.21	02:30:00	1584.27061	1584.83942	1573.99147	1581.64791	159	0	21
2024.06.21	03:00:00	1583.16409	1589.63638	1580.05854	1584.91163	189	0	21
2024.06.21	03:30:00	1584.43905	1585.32961	1577.55127	1578.16255	311	0	23
2024.06.21	04:00:00	1589.7373	1591.12455	1578.41092	1579.94106	434	0	24
2024.06.21	04:30:00	1580.19402	1588.99278	1577.25279	1586.69655	275	0	21
2024.06.21	05:00:00	1584.83173	1589.41927	1584.27429	1586.10996	148	0	21
2024.06.21	05:30:00	1584.89464	1586.12658	1577.02815	1580.06459	272	0	18
2024.06.21	06:00:00	1589.66947	1591.47358	1576.33653	1580.7271	356	0	22
2024.06.21	06:30:00	1597.06816	1599.59748	1593.14523	1595.32325	178	0	23
2024.06.21	07:00:00	1598.3879	1601.282	1590.55685	1595.00677	221	0	21
2024.06.21	07:30:00	1601.43449	1603.67311	1595.90545	1596.71025	214	0	23
2024.06.21	08:00:00	1602.99778	1604.4501	1592.83166	1594.65408	390	0	20
2024.06.21	08:30:00	1594.81994	1605.91219	1592.69103	1605.38068	465	0	17
2024.06.21	09:00:00	1605.24893	1627.1586	1604.48156	1626.05454	651	0	19
2024.06.21	09:30:00	1588.30884	1589.98733	1586.2378	1586.27399	158	0	23
2024.06.21	10:00:00	1588.04675	1596.7916	1584.63587	1593.34356	327	0	20
2024.06.21	10:30:00	1592.90032	1599.6349	1592.83825	1598.03037	303	0	18
2024.06.21	11:00:00	1587.96033	1589.83147	1582.55222	1584.35044	211	0	24
2024.06.21	11:30:00	1589.67425	1594.39523	1585.83054	1591.93175	176	0	22
2024.06.21	12:00:00	1591.23446	1598.5269	1589.50192	1597.93627	287	0	19
2024.06.21	12:30:00	1586.12365	1591.70676	1582.47287	1590.5277	285	0	23
2024.06.21	13:00:00	1590.38146	1590.48861	1583.72157	1586.95426	233	0	24
2024.06.21	13:30:00	1587.33973	1587.82234	1569.42063	1572.51855	577	0	30
2024.06.21	14:00:00	1600.09029	1606.07135	1596.61803	1598.72017	121	0	30
2024.06.21	14:30:00	1600.03644	1602.20303	1593.46877	1596.29188	215	0	31
2024.06.21	15:00:00	1602.68392	1614.76458	1596.76438	1614.08525	458	0	25
2024.06.21	15:30:00	1592.02074	1594.1924	1583.37391	1585.27102	220	0	23
2024.06.21	16:00:00	1594.64356	1599.17461	1591.75671	1597.20722	162	0	22
2024.06.21	16:30:00	1593.64737	1601.63125	1589.39611	1601.11114	341	0	21
2024.06.21	17:00:00	1587.3019	1593.57016	1581.08602	1588.81541	154	0	27
2024.06.21	17:30:00	1587.1671	1598.63553	1585.71662	1595.41122	353	0	24
2024.06.21	18:00:00	1580.30639	1582.42575	1575.57874	1577.60196	155	0	25
2024.06.21	18:30:00	1579.11555	1581.89098	1576.46047	1580.49154	190	0	26
2024.06.21	19:00:00	1578.59941	1578.852	1574.63412	1576.0541	207	0	21
2024.06.21	19:30:00	1580.86354	1590.12986	1580.4172	1588.64556	294	0	17
2024.06.21	20:00:00	1585.58553	1599.22078	1582.7831	1595.85167	429	0	21
2024.06.21	20:30:00	1576.92276	1577.79487	1570.71864	1573.69598	205	0	21
2024.06.21	21:00:00	1574.87208	1575.4158	1563.72113	1563.99996	445	0	25
2024.06.21	21:30:00	1564.49358	1566.4312	1556.29433	1556.79722	334	0	26
2024.06.21	22:00:00	1557.68862	1560.59976	1557.58161	1558.69214	183	0	25
2024.06.21	22:30:00	1558.39623	1568.53484	1556.44871	1567.10062	369	0	22
2024.06.21	23:00:00	1566.18666	1566.51742	1562.7858	1564.4971	140	0	22
2024.06.21	23:30:00	1565.75924	1567.17269	1561.35744	1563.0603	184	0	20
2024.06.22	00:00:00	1563.53563	1568.65229	1562.6643	1568.27957	215	0	19
2024.06.22	00:30:00	1566.28724	1567.65633	1559.36108	1562.01205	237	0	17
2024.06.22	01:00:00	1563.03895	1564.02127	1557.08242	1557.12792	278	0	20
2024.06.22	01:30:00	1567.2491	1569.0097	1558.4019	1559.89847	333	0	17
2024.06.22	02:00:00	1560.89997	1561.9598	1547.97907	1549.1543	421	0	21
2024.06.22	02:30:00	1569.93226	1581.02796	1568.9853	1580.45832	407	0	23
2024.06.22	03:00:00	1561.53065	1563.25772	1558.75254	1558.99743	165	0	21
2024.06.22	03:30:00	1562.79096	1573.42354	1561.86111	1571.72106	388	0	19
2024.06.22	04:00:00	1555.27815	1555.32536	1548.02007	1550.85929	241	0	27
2024.06.22	04:30:00	1558.52586	1559.15894	1548.73417	1550.27099	292	0	22
